# timestamps [seconds]
102134.797836
102134.831347
102134.864857
102134.898368
102134.931878
102134.965388
102134.998899
102135.032409
102135.065920
102135.099430
102135.132940
102135.166451
102135.199961
102135.233472
102135.266982
102135.300493
102135.334003
102135.367513
102135.401024
102135.434534
102135.468045
102135.501555
102135.535065
102135.568576
102135.602086
102135.635597
102135.669107
102135.702617
102135.736128
102135.769638
102135.803149
102135.836659
102135.870169
102135.903680
102135.937190
102135.970701
102136.004211
102136.037722
102136.071232
102136.104742
102136.138253
102136.171763
102136.205274
102136.238784
102136.272294
102136.305805
102136.339315
102136.372826
102136.406336
102136.439846
102136.473357
102136.506867
102136.540378
102136.573888
102136.607398
102136.640909
102136.674419
102136.707930
102136.741440
102136.774951
102136.808461
102136.841971
102136.875482
102136.908992
102136.942503
102136.976013
102137.009523
102137.043034
102137.076544
102137.110055
102137.143565
102137.177075
102137.210586
102137.244096
102137.277607
102137.311117
102137.344627
102137.378138
102137.411648
102137.445159
102137.478669
102137.512180
102137.545690
102137.579200
102137.612711
102137.646221
102137.679732
102137.713242
102137.746752
102137.780263
102137.813773
102137.847284
102137.880794
102137.914304
102137.947815
102137.981325
102138.014836
102138.048346
102138.081856
102138.115367
102138.148877
102138.182388
102138.215898
102138.249409
102138.282919
102138.316429
102138.349940
102138.383450
102138.416961
102138.450471
102138.483981
102138.517492
102138.551002
102138.584513
102138.618023
102138.651533
102138.685044
102138.718554
102138.752065
102138.785575
102138.819085
102138.852596
102138.886106
102138.919617
102138.953127
102138.986638
102139.020148
102139.053658
102139.087169
102139.120679
102139.154190
102139.187700
102139.221210
102139.254721
102139.288231
102139.321742
102139.355252
102139.388762
102139.422273
102139.455783
102139.489294
102139.522804
102139.556314
102139.589825
102139.623335
102139.656846
102139.690356
102139.723867
102139.757377
102139.790887
102139.824398
102139.857908
102139.891419
102139.924929
102139.958439
102139.991950
102140.025460
102140.058971
102140.092481
102140.125991
102140.159502
102140.193012
102140.226523
102140.260033
102140.293543
102140.327054
102140.360564
102140.394075
102140.427585
102140.461096
102140.494606
102140.528116
102140.561627
102140.595137
102140.628648
102140.662158
102140.695668
102140.729179
102140.762689
102140.796200
102140.829710
102140.863220
102140.896731
102140.930241
102140.963752
102140.997262
102141.030772
102141.064283
102141.097793
102141.131304
102141.164814
102141.198324
102141.231835
102141.265345
102141.298856
102141.332366
102141.365877
102141.399387
102141.432897
102141.466408
102141.499918
102141.533429
102141.566939
102141.600449
102141.633960
102141.667470
102141.700981
102141.734491
102141.768001
102141.801512
102141.835022
102141.868533
102141.902043
102141.935553
102141.969064
102142.002574
102142.036085
102142.069595
102142.103106
102142.136616
102142.170126
102142.203637
102142.237147
102142.270658
102142.304168
102142.337678
102142.371189
102142.404699
102142.438210
102142.471720
102142.505230
