world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
102208.420205,15174,102208.417195,0.317797988653183,0.7101653218269348,0.317797988653183,0.7101653218269348,True,0.9976405139081101
102208.420205,15174,102208.425264,0.320598840713501,0.707836925983429,0.320598840713501,0.707836925983429,True,0.9957329535043242
102208.420205,15174,102208.433333,0.32105618715286255,0.7079935073852539,0.32105618715286255,0.7079935073852539,True,0.9972311785072256
102208.453715,15175,102208.441402,0.3234514594078064,0.7047297358512878,0.3234514594078064,0.7047297358512878,True,0.9946798227181174
102208.453715,15175,102208.449471,0.3239537477493286,0.7073315382003784,0.3239537477493286,0.7073315382003784,True,0.9965054698904208
102208.453715,15175,102208.45754,0.32603010535240173,0.7064349055290222,0.32603010535240173,0.7064349055290222,True,0.9965395273723481
102208.453715,15175,102208.465609,0.3286260664463043,0.707866370677948,0.3286260664463043,0.707866370677948,True,0.9932968981226958
102208.487226,15176,102208.473678,0.32760828733444214,0.7049775719642639,0.32760828733444214,0.7049775719642639,True,0.9955452766903686
102208.487226,15176,102208.481747,0.32538607716560364,0.7032068967819214,0.32538607716560364,0.7032068967819214,True,0.9996559185492917
102208.487226,15176,102208.489816,0.32471325993537903,0.7004333734512329,0.32471325993537903,0.7004333734512329,True,0.9954542846658931
102208.487226,15176,102208.497886,0.32598432898521423,0.698046088218689,0.32598432898521423,0.698046088218689,True,0.9951813060760664
102208.520736,15177,102208.505955,0.3231651186943054,0.698809027671814,0.3231651186943054,0.698809027671814,True,0.9985021721256563
102208.520736,15177,102208.514024,0.32454928755760193,0.6991392374038696,0.32454928755760193,0.6991392374038696,True,0.9975553137443701
102208.520736,15177,102208.522093,0.32671016454696655,0.698399543762207,0.32671016454696655,0.698399543762207,True,0.9959341107855716
102208.520736,15177,102208.530162,0.3376871347427368,0.6992535591125488,0.3376871347427368,0.6992535591125488,True,0.9976696313765
102208.554246,15178,102208.538231,0.3645934760570526,0.6969155669212341,0.3645934760570526,0.6969155669212341,True,0.9979783333430605
102208.554246,15178,102208.5463,0.37575027346611023,0.70219886302948,0.37575027346611023,0.70219886302948,True,0.9967330442785408
102208.554246,15178,102208.554369,0.38438835740089417,0.7087130546569824,0.38438835740089417,0.7087130546569824,True,0.997214782808626
102208.554246,15178,102208.562438,0.3857021629810333,0.7140068411827087,0.3857021629810333,0.7140068411827087,True,0.998254152378217
102208.554246,15178,102208.570507,0.3857795298099518,0.7080945372581482,0.3857795298099518,0.7080945372581482,True,0.9953820820023322
102208.587757,15179,102208.578576,0.38457685708999634,0.7091420292854309,0.38457685708999634,0.7091420292854309,True,0.997535304844533
102208.587757,15179,102208.586645,0.38396161794662476,0.7105527520179749,0.38396161794662476,0.7105527520179749,True,0.9953605165338012
102208.587757,15179,102208.594714,0.383818656206131,0.7085062861442566,0.383818656206131,0.7085062861442566,True,0.9982709245616248
102208.587757,15179,102208.602783,0.3841126561164856,0.7111332416534424,0.3841126561164856,0.7111332416534424,True,0.9959218691131374
102208.621267,15180,102208.610852,0.38271111249923706,0.7092652320861816,0.38271111249923706,0.7092652320861816,True,0.9972156123617717
102208.621267,15180,102208.618921,0.38374412059783936,0.7087064981460571,0.38374412059783936,0.7087064981460571,True,0.9973720105403862
102208.621267,15180,102208.62699,0.38475123047828674,0.7055560350418091,0.38475123047828674,0.7055560350418091,True,0.997428554128085
102208.621267,15180,102208.635059,0.38742494583129883,0.7057629823684692,0.38742494583129883,0.7057629823684692,True,0.9976673479260795
102208.654778,15181,102208.643128,0.385628879070282,0.7085937857627869,0.385628879070282,0.7085937857627869,True,0.9973061849093282
102208.654778,15181,102208.651197,0.3883466124534607,0.7051704525947571,0.3883466124534607,0.7051704525947571,True,0.9972714912993227
102208.654778,15181,102208.659266,0.3884766697883606,0.7052986025810242,0.3884766697883606,0.7052986025810242,True,0.9972467924654362
102208.654778,15181,102208.667335,0.38942721486091614,0.7066771388053894,0.38942721486091614,0.7066771388053894,True,0.9972797680832527
102208.688288,15182,102208.675405,0.3884899914264679,0.7038707733154297,0.3884899914264679,0.7038707733154297,True,0.9971625993995871
102208.688288,15182,102208.683474,0.38729551434516907,0.704910933971405,0.38729551434516907,0.704910933971405,True,0.9987952799424319
102208.688288,15182,102208.691543,0.38802358508110046,0.7047969698905945,0.38802358508110046,0.7047969698905945,True,0.99767735755671
102208.688288,15182,102208.699612,0.3855776786804199,0.7024475336074829,0.3855776786804199,0.7024475336074829,True,0.9983393246113041
102208.721799,15183,102208.707681,0.3865053355693817,0.6985109448432922,0.3865053355693817,0.6985109448432922,True,0.9967915786402104
102208.721799,15183,102208.71575,0.3831518292427063,0.7025201916694641,0.3831518292427063,0.7025201916694641,True,0.9980508731418607
102208.721799,15183,102208.723819,0.36198335886001587,0.7100356817245483,0.36198335886001587,0.7100356817245483,True,0.9978230228072612
102208.721799,15183,102208.731888,0.3078935146331787,0.7379594445228577,0.3078935146331787,0.7379594445228577,True,0.997118067175918
102208.755309,15184,102208.739957,0.2652812898159027,0.7511692643165588,0.2652812898159027,0.7511692643165588,True,0.9934264793595963
102208.755309,15184,102208.748026,0.22512204945087433,0.7595813870429993,0.22512204945087433,0.7595813870429993,True,0.9980064553516214
102208.755309,15184,102208.756095,0.20309939980506897,0.7670764327049255,0.20309939980506897,0.7670764327049255,True,0.997308297076402
102208.755309,15184,102208.764164,0.20141366124153137,0.7621118426322937,0.20141366124153137,0.7621118426322937,True,0.998487964241682
102208.788819,15185,102208.772233,0.2013639509677887,0.7611029744148254,0.2013639509677887,0.7611029744148254,True,0.9970338570630665
102208.788819,15185,102208.780302,0.20174451172351837,0.7627230286598206,0.20174451172351837,0.7627230286598206,True,0.9981531179605501
102208.788819,15185,102208.788371,0.20268914103507996,0.7618054747581482,0.20268914103507996,0.7618054747581482,True,0.9969038429529735
102208.788819,15185,102208.79644,0.20015865564346313,0.760542094707489,0.20015865564346313,0.760542094707489,True,0.9989335646032678
102208.788819,15185,102208.804509,0.20179171860218048,0.7585636377334595,0.20179171860218048,0.7585636377334595,True,0.9966639398975232
102208.82233,15186,102208.812578,0.19933423399925232,0.7624711394309998,0.19933423399925232,0.7624711394309998,True,0.9977758908394293
102208.82233,15186,102208.820647,0.19957363605499268,0.7630669474601746,0.19957363605499268,0.7630669474601746,True,0.9983423686330374
102208.82233,15186,102208.828716,0.20301495492458344,0.758358895778656,0.20301495492458344,0.758358895778656,True,0.997861309707043
102208.82233,15186,102208.836786,0.19988030195236206,0.7609630823135376,0.19988030195236206,0.7609630823135376,True,0.9983822723138385
102208.85584,15187,102208.844855,0.20000535249710083,0.7615857720375061,0.20000535249710083,0.7615857720375061,True,0.9980186099182187
102208.85584,15187,102208.852924,0.1994045078754425,0.7642493844032288,0.1994045078754425,0.7642493844032288,True,0.9963581178440838
102208.85584,15187,102208.860993,0.19855770468711853,0.7624877691268921,0.19855770468711853,0.7624877691268921,True,0.9983251258625199
102208.85584,15187,102208.869062,0.198848158121109,0.7669943571090698,0.198848158121109,0.7669943571090698,True,0.9971233853639976
102208.889351,15188,102208.877131,0.1972530633211136,0.7649425864219666,0.1972530633211136,0.7649425864219666,True,0.9986341921135907
102208.889351,15188,102208.8852,0.19691449403762817,0.7649515271186829,0.19691449403762817,0.7649515271186829,True,0.9981010324165436
102208.889351,15188,102208.893269,0.1962936669588089,0.7688207626342773,0.1962936669588089,0.7688207626342773,True,0.9945618376428279
102208.889351,15188,102208.901338,0.19735264778137207,0.7654982209205627,0.19735264778137207,0.7654982209205627,True,0.998665705738788
102208.922861,15189,102208.909407,0.1968011111021042,0.7645539045333862,0.1968011111021042,0.7645539045333862,True,0.997604828639098
102208.922861,15189,102208.917476,0.19740542769432068,0.7629780769348145,0.19740542769432068,0.7629780769348145,True,0.9979893640947234
102208.922861,15189,102208.925545,0.19685712456703186,0.7643862962722778,0.19685712456703186,0.7643862962722778,True,0.9968525384769128
